,y,Ygroup,gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1,score2,score3,score4,y2,y3
2157,-0.0,C,None,None,verified,Null,1.0,0.9,0.7666666666666667,1.0,0.9375,0.5,1.0,1.0,0.8,0.5666666666666667,1.0,0.5833333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.8,0.5714285714285714,0.75,0,0,-1.9,-0.0
2158,-2.0,C,m,m,verified,1970-1985,0.8888888888888888,0.9,0.9,0.7,1.0,1.0,0.75,0.6666666666666666,0.8,0.33333333333333337,0.75,0.7083333333333334,0.6666666666666666,1.0,0.5,0.25,0.5,0.5714285714285714,0.2222222222222222,0.5,0.6666666666666666,0.4,0,0,-0.95,-2.0
2159,-2.0,C,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,1.0,0.8333333333333334,0.75,0,0,-1.9,-2.0
2160,-1.9,B,m,m,audit,1985-1990,0.9166666666666666,0.9,0.8,0.6,0.9375,1.0,0.75,1.0,0.8,0.8,1.0,0.7083333333333334,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.8,0.8,1.0,1.0,0,0,-1.9,-2.0
2161,-1.9,B,m,b,audit,1970-1985,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9,0.7,0.8888888888888888,0.75,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.2727272727272727,1.0,1.0,0,0,-1.9,-2.0
2162,-2.0,C,m,p,audit,1970-1985,1.0,1.0,0.9,1.0,0.9375,1.0,1.0,1.0,0.9,0.9,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.625,0.6,0,0,-1.9,-2.0
2163,-1.9,B,None,None,audit,Null,1.0,0.8,1.0,0.9,1.0,0.6666666666666666,0.75,1.0,0.9,0.7,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.7142857142857143,0.6,0.8,0.8,1.0,0.5,0,0,-1.9,-0.0
2164,-2.0,C,f,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.75,0,0,-1.9,-2.0
2165,-2.0,C,f,hs,verified,>1995,1.0,0.9,1.0,0.9,1.0,0.5,1.0,0.6666666666666666,1.0,0.9,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6,0.7142857142857143,0.5,0,0,-1.9,-2.0
2166,-2.0,C,f,m,audit,1970-1985,0.8333333333333334,0.9,1.0,1.0,1.0,1.0,0.75,1.0,0.8666666666666668,0.8,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,0,0,-1.9,-2.0
2167,-0.0,C,m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.4,0.16666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.4444444444444444,0.8,0.14285714285714285,0,0,-1.9,-0.0
2168,-2.0,C,f,m,audit,1985-1990,1.0,1.0,0.9,0.7,1.0,0.6666666666666666,0.75,0.6666666666666666,0.7666666666666667,0.4,0.0,0.0,1.0,1.0,0.2,0.3333333333333333,0.25,1.0,0.8,0.20833333333333331,0.42857142857142855,0.2,0,0,-1.9,-2.0
2169,-1.9,B,m,m,audit,1970-1985,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8333333333333334,1.0,1.0,1.0,0,0,-1.9,-2.0
2170,-1.9,B,m,m,verified,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
2171,-0.38,B,f,b,audit,1970-1985,0.3333333333333333,0.36666666666666664,0.5733333333333335,0.4333333333333333,0.35416666666666663,0.6666666666666666,0.5,0.6666666666666666,0.39999999999999997,0.5166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.3076923076923077,0.2,0.5,0.2857142857142857,0,0,-0.38,-0.0
2172,-1.9,B,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.42857142857142855,1.0,0.8333333333333334,0.75,0,0,-1.9,-2.0
2173,-2.0,C,m,b,verified,1990-1995,1.0,0.9,1.0,0.8666666666666668,1.0,0.8333333333333334,1.0,1.0,0.9,0.9,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,0.7142857142857143,0.5,0.5,1.0,0.6666666666666666,0.6,0,0,-1.9,-2.0
2174,-1.9,B,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8,0.8,0.8333333333333334,1.0,0,0,-1.9,-2.0
2175,-0.6666666666666666,C,m,b,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,0.75,0,0,-1.9,-0.6666666666666666
2176,-2.0,C,m,b,verified,1985-1990,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.39999999999999997,0.5666666666666667,0.39999999999999997,0.5083333333333333,0.2857142857142857,0.6,0.6666666666666666,1.0,0.4166666666666667,0.4444444444444444,0.5,0.6666666666666666,0.8333333333333334,0.6,0,0,-1.9,-2.0
2177,-1.9,B,m,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.7142857142857143,0.8,0.8,0.6,0,0,-1.9,-2.0
2178,-1.9,B,m,None,audit,1970-1985,0.9166666666666666,1.0,1.0,0.9,0.9375,1.0,1.0,1.0,0.9,1.0,0.75,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5714285714285714,1.0,0.5,0,0,-1.9,-0.6666666666666666
2179,-2.0,C,m,b,verified,1990-1995,0.8333333333333334,0.8,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.5833333333333333,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.5714285714285714,1.0,0.8333333333333334,0.6,0,0,-1.9,-2.0
2180,-1.9,B,m,m,verified,1985-1990,1.0,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.875,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.75,0,0,-1.9,-2.0
2181,-2.0,C,m,a,audit,1990-1995,0.9166666666666666,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.6666666666666666,0,0,-1.9,-2.0
2182,-2.0,C,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.20833333333333331,1.0,0.75,0,0,-1.9,-2.0
2183,-1.9,B,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.6,0.6666666666666666,0.14705882352941174,1.0,0.6666666666666666,0,0,-1.9,-2.0
2184,-2.0,C,m,hs,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0,0,-1.9,-2.0
2185,-2.0,C,m,m,audit,1970-1985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.4,1.0,1.0,0.8,0.8,0.8333333333333334,1.0,0,0,-1.9,-2.0
2186,-1.9,B,f,b,audit,<=1970,1.0,0.9,1.0,0.9,1.0,0.6666666666666666,1.0,1.0,0.9,1.0,1.0,0.875,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2187,-1.9,B,f,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.5,0.8333333333333334,1.0,0.8333333333333334,0.5714285714285714,1.0,0.75,0,0,-1.9,-1.0
2188,-2.0,C,None,None,audit,Null,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0,0,-1.9,-2.0
2189,-1.9,B,m,m,audit,1970-1985,1.0,1.0,1.0,0.8666666666666668,1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.875,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.7142857142857143,0.8,0.8,0.6666666666666666,0,0,-1.9,-2.0
2190,-2.0,C,m,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6,0.8333333333333334,0.3888888888888889,0.8,1.0,0,0,-0.95,-2.0
2191,-1.9,B,f,b,verified,1990-1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2192,-1.9,B,m,b,audit,1985-1990,1.0,1.0,0.7,1.0,1.0,0.8333333333333334,0.875,1.0,0.8,0.8,0.888888888888889,0.875,0.6666666666666666,1.0,1.0,0.4,0.8333333333333334,1.0,0.8333333333333334,1.0,0.6666666666666667,0.5,0,0,-1.9,-2.0
2193,-1.9,B,m,None,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.7142857142857143,0.6,0.375,0.8,0.8333333333333334,1.0,0,0,-1.9,-0.6666666666666666
2194,-2.0,C,m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2195,-1.9,B,m,p_oth,audit,Null,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.5714285714285714,0.14285714285714285,0,0,-1.9,-0.0
2196,-2.0,C,m,p,verified,<=1970,0.75,0.8,1.0,0.6,1.0,0.6666666666666666,0.75,0.8333333333333334,0.7,0.9,0.8333333333333334,0.7083333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
2197,-1.9,B,None,None,audit,Null,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,1.0,0,0,-1.9,-2.0
2198,-1.9,B,m,b,audit,<=1970,1.0,1.0,0.8333333333333333,1.0,0.9375,0.5,0.875,1.0,0.9,1.0,1.0,0.7291666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2199,-2.0,C,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
2200,-2.0,C,m,b,verified,<=1970,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,-1.9,-2.0
2201,-1.9,B,m,b,verified,1990-1995,1.0,1.0,0.9,1.0,1.0,0.8333333333333334,0.875,1.0,1.0,0.6,0.9166666666666666,0.7083333333333333,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8,0.5,1.0,1.0,0,0,-1.9,-2.0
2202,-1.9,B,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5714285714285714,1.0,0.6,0,0,-1.9,-1.0
2203,-0.0,C,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,1.0,0.7142857142857143,0.0,0.8333333333333334,0.14285714285714285,0,0,-0.0,-0.0
2204,-1.9,B,m,m,verified,1970-1985,1.0,1.0,0.9,0.7,1.0,0.8333333333333334,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,0.5714285714285714,1.0,0.75,0,0,-1.9,-2.0
2205,-2.0,C,f,m,verified,1985-1990,1.0,1.0,1.0,1.0,0.9375,0.6666666666666666,0.75,0.8333333333333334,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.8,1.0,0.75,0,0,-1.9,-2.0
2206,-2.0,C,m,m,audit,1970-1985,1.0,0.9,1.0,0.9,1.0,0.5,1.0,1.0,1.0,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,1.0,0,0,-1.9,-2.0
2207,-0.0,B,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,0.4,0.14285714285714285,0.5,0,0,-0.0,-0.0
2208,-1.9,B,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,0.8,1.0,0.6666666666666666,0.75,0,0,-1.9,-2.0
2209,-2.0,C,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0,0,-1.9,-2.0
2210,-1.9,B,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.8,0.8333333333333334,1.0,0,0,-1.9,-2.0
2211,-2.0,C,m,b,audit,1990-1995,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.75,0.8333333333333334,0.5,0.2,0.36111111111111116,0.041666666666666664,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,0.7142857142857143,0.2307692307692308,0.6,0.6666666666666666,0,0,-1.9,-2.0
2212,-2.0,C,f,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.7142857142857143,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
2213,-2.0,C,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8333333333333334,0.8,1.0,1.0,0,0,-1.9,-2.0
2214,-2.0,C,m,p,verified,1970-1985,1.0,1.0,0.8,0.9,0.875,1.0,0.875,1.0,0.9,0.9,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.75,0,0,-1.9,-2.0
2215,-1.9,B,f,b,verified,1985-1990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9166666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666667,0.6666666666666666,0,0,-1.9,-2.0
2216,-1.9,B,f,p,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0,0,-1.9,-2.0
2217,-2.0,C,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2218,-1.9,B,m,hs,verified,>1995,0.8333333333333334,0.9,1.0,1.0,1.0,1.0,0.875,1.0,0.7666666666666667,0.8666666666666668,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0,0,0,-1.9,-2.0
2219,-1.9,B,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.8,0.6666666666666666,1.0,0.6666666666666666,1.0,0,0,-1.9,-1.0
2220,-1.0,C,m,m,audit,1970-1985,0.9166666666666666,0.8,1.0,0.8,0.9375,1.0,1.0,0.8333333333333334,0.8666666666666668,1.0,1.0,0.7083333333333333,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0,0,-1.9,-1.0
2221,-1.9,B,f,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
2222,-0.38,B,None,None,verified,Null,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.39999999999999997,0.5166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.38461538461538464,0.2,0.625,0.42857142857142855,0,0,-0.38,-0.6666666666666666
2223,-1.0,C,f,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5555555555555556,0.8,0.6666666666666666,0.5,0.8333333333333334,0.6,0,0,-1.9,-1.0
2224,-2.0,C,m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0,0,-1.9,-2.0
2225,-2.0,C,m,None,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,0.7142857142857143,0.75,0,0,-1.9,-2.0
2226,-2.0,C,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.75,0,0,-1.9,-2.0
2227,-2.0,C,m,b,verified,1990-1995,1.0,0.9,1.0,0.8,1.0,1.0,1.0,0.8333333333333334,1.0,0.9,0.8333333333333334,0.875,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8,1.0,0.6666666666666666,0.75,0,0,-1.9,-2.0
2228,-0.0,C,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.8,0.5714285714285714,0.8,1.0,0.0,0,0,-0.0,-0.0
2229,-2.0,C,m,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8,0.8333333333333334,1.0,0,0,-1.9,-2.0
2230,-0.0,B,m,m,audit,1970-1985,1.0,1.0,0.9,0.2,1.0,0.6666666666666666,0.75,0.0,0.6,0.7,0.08333333333333333,0.375,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0,0,-0.0,-0.0
2231,-2.0,C,m,b,audit,1990-1995,0.5,0.5666666666666667,0.65,0.4666666666666666,0.45833333333333337,0.3333333333333333,0.375,0.6666666666666666,0.5666666666666667,0.5,0.9166666666666666,0.6666666666666666,1.0,0.6,1.0,0.4,0.7142857142857143,1.0,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0,0,-1.9,-2.0
2232,-1.9,B,m,m,verified,<=1970,0.9166666666666666,0.9,1.0,0.9,1.0,0.8333333333333334,0.375,1.0,0.8,0.7,0.9166666666666666,0.7083333333333334,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.375,0.6666666666666666,0.14285714285714285,0,0,-1.9,-0.0
2233,-1.9,B,f,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.8333333333333334,1.0,0.375,0.375,1.0,0.4,0,0,-1.9,-2.0
2234,-2.0,C,f,b,audit,1990-1995,1.0,0.9,0.8,0.4,1.0,0.6666666666666666,1.0,1.0,0.7666666666666667,1.0,0.9166666666666666,0.5833333333333333,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6,0,0,-1.9,-2.0
2235,-1.9,B,m,b,audit,<=1970,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.9,0.9,0.75,0.6458333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.4,0,0,-1.9,-2.0
2236,-2.0,C,m,b,audit,1990-1995,0.888888888888889,0.8,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2237,-2.0,C,f,hs,verified,>1995,0.9166666666666666,0.9,0.6666666666666666,0.7,1.0,0.6666666666666666,1.0,1.0,0.7,0.8,0.9166666666666666,0.75,1.0,1.0,0.6666666666666666,0.4,1.0,0.8,0.6666666666666666,0.8,1.0,1.0,0,0,-1.9,-2.0
2238,-2.0,C,m,b,audit,1985-1990,1.0,1.0,0.9,0.8,1.0,1.0,1.0,0.8333333333333334,0.6666666666666667,1.0,1.0,0.7083333333333334,0.6666666666666666,0.6,1.0,1.0,0.7142857142857143,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
2239,-0.0,C,m,hs,verified,1970-1985,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.6666666666666666,0.8,0.7,1.0,0.5833333333333333,0.6666666666666666,1.0,1.0,0.5,0.7142857142857143,1.0,0.6666666666666666,0.8,0.7142857142857143,0.3333333333333333,0,0,-1.9,-0.0
2240,-1.9,B,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,-1.9,-2.0
2241,-2.0,C,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8,1.0,1.0,1.0,0,0,-1.9,-2.0
2242,-1.9,B,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,1.0,1.0,0.5,0.8,1.0,1.0,0,0,-1.9,-1.0
2243,-2.0,C,m,m,verified,<=1970,1.0,0.8,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9,0.9,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,1.0,1.0,0,0,-1.9,-2.0
2244,-2.0,C,m,jhs,audit,>1995,1.0,0.8,0.8,0.8,0.9166666666666666,1.0,0.625,0.5,0.7666666666666667,0.7,0.9166666666666666,0.75,1.0,0.4,1.0,0.5,1.0,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.8,0.5,0,0,-1.9,-2.0
2245,-1.9,B,m,m,audit,1970-1985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0,0,-1.9,-2.0
2246,-0.95,B,m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4444444444444444,1.0,0.375,0.8,0.42857142857142855,0.0,0,0,-0.95,-0.0
2247,-1.9,B,m,None,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,1.0,0,0,-1.9,-2.0
2248,-2.0,C,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,0,0,-1.9,-2.0
2249,-0.95,B,m,m,audit,<=1970,1.0,0.9,0.8,0.9,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.4,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.2,0,0,-0.95,-2.0
2250,-1.9,B,m,m,audit,1970-1985,0.9166666666666666,1.0,1.0,1.0,0.9375,1.0,0.875,0.5,0.7,0.9,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,0.8,0.8333333333333334,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
2251,-2.0,C,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.6,0.5714285714285714,1.0,0.8,1.0,0,0,-1.9,-2.0
2252,-2.0,C,m,b,verified,1970-1985,1.0,1.0,1.0,0.9,0.875,0.6666666666666666,0.875,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8333333333333334,1.0,0,0,-1.9,-2.0
