,username,location,year_of_birth,gender,level_of_education,enrollment_mode,country,courseYear,cc1.1_attempts,cc1.1_correct,cc1.2_attempts,cc1.2_correct,cc2.1_attempts,cc2.1_correct,cc2.2_attempts,cc2.2_correct,cc2.3_attempts,cc2.3_correct,cc3.1_attempts,cc3.1_correct,cc3.2_attempts,cc3.2_correct,cc4.1_attempts,cc4.1_correct,cc4.2_attempts,cc4.2_correct,rtsAvg,ad1.1_attempts,ad1.1_correct,ad1.2_attempts,ad1.2_correct,ad1.3_attempts,ad1.3_correct,ad1.4_attempts,ad1.4_correct,ad1.5_attempts,ad1.5_correct,ad1.6_attempts,ad1.6_correct,ad2.1_attempts,ad2.1_correct,ad2.2_attempts,ad2.2_correct,ad2.3_attempts,ad2.3_correct,ad2.4_attempts,ad2.4_correct,ad2.5_attempts,ad2.5_correct,ad3.1_attempts,ad3.1_correct,ad3.2_attempts,ad3.2_correct,ad3.3_attempts,ad3.3_correct,ad3.4_attempts,ad3.4_correct,ad3.5_attempts,ad3.5_correct,ad4.1_attempts,ad4.1_correct,ad4.2_attempts,ad4.2_correct,ad4.3_attempts,ad4.3_correct,ad4.4_attempts,ad4.4_correct,ad4.5_attempts,ad4.5_correct,sd1.1_attempts,sd1.1_correct,sd1.2_attempts,sd1.2_correct,sd1.3_attempts,sd1.3_correct,sd1.4_attempts,sd1.4_correct,sd1.5_attempts,sd1.5_correct,sd1.6_attempts,sd1.6_correct,sd1.7_attempts,sd1.7_correct,sd1.8_attempts,sd1.8_correct,sd2.1_attempts,sd2.1_correct,sd2.2_attempts,sd2.2_correct,sd2.3_attempts,sd2.3_correct,sd3.1_attempts,sd3.1_correct,sd3.2_attempts,sd3.2_correct,sd3.3_attempts,sd3.3_correct,sd3.4_attempts,sd3.4_correct,sd4.1_attempts,sd4.1_correct,sd4.2_attempts,sd4.2_correct,sd4.3_attempts,sd4.3_correct,de1.1_attempts,de1.1_correct,de1.2_attempts,de1.2_correct,de1.3_attempts,de1.3_correct,de1.4_attempts,de1.4_correct,de1.5_attempts,de1.5_correct,de2.1_attempts,de2.1_correct,de2.2_attempts,de2.2_correct,de2.3_attempts,de2.3_correct,de2.4_attempts,de2.4_correct,de2.5_attempts,de2.5_correct,de3.1_attempts,de3.1_correct,de3.2_attempts,de3.2_correct,de3.3_attempts,de3.3_correct,de3.4_attempts,de3.4_correct,de3.5_attempts,de3.5_correct,de3.6_attempts,de3.6_correct,de4.1_attempts,de4.1_correct,de4.2_attempts,de4.2_correct,de4.3_attempts,de4.3_correct,de4.4_attempts,de4.4_correct,examScore,ageCategory,cluster
2983,Subhash5111,US,1991,m,None,audit,US,18.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,0.5,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1990-1995,1
2984,Subhojitm,IN,1977,m,m,audit,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.5,1970-1985,1
2985,subsmatt,NONE,1985,m,m,audit,,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8375,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1970-1985,0
2986,sudhakar_rs,IN,1992,m,b,verified,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,1990-1995,1
2987,sudhirsilwal23,IN,1984,m,b,verified,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1970-1985,0
2988,suhanisen1991,IN,1991,f,m,verified,IN,18.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,1990-1995,1
2989,Suhas_H_Iyer,IN,1988,m,b,verified,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0,0.5,1985-1990,0
2990,sujitpriyadarshy,IN,1985,m,m,audit,IN,18.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.875,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.11111111111111109,1970-1985,0
2991,Sukant_Kumar,IN,1992,m,m,audit,IN,18.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1990-1995,1
2992,SumitAggarwal,IN,1990,m,m,audit,IN,18.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,0.6732142857142858,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,1.0,1.0,0.0,1985-1990,0
2993,SuMondal,AU,1986,f,b,verified,AU,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1985-1990,0
2994,sundhosh,IN,1991,m,b,verified,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1990-1995,0
2995,sunil128,NONE,1970,m,m,audit,,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,<=1970,0
2996,sunil526,IN,1990,m,b,audit,IN,18.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1985-1990,1
2997,sunilsp,IN,1974,m,m,audit,IN,18.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1970-1985,0
2998,SurbhiRoutela,IN,1992,f,b,verified,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1990-1995,1
2999,SurenderRaj,IN,1995,m,b,verified,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,2.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1990-1995,0
3000,SureshSethu,IN,1967,None,None,audit,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8541666666666666,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,<=1970,1
3001,suri0112,IN,1993,m,b,verified,IN,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7946428571428571,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,1990-1995,1
3002,suriyamim92,IN,1992,m,b,verified,IN,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,1990-1995,1
3003,SusanKeil,NONE,1963,f,b,audit,,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,<=1970,0
